,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
4983414,EVC,2000-08-02,18.63,19.69,18.5,19.0,25829900.0,0.0,1.0,15.242275926812,16.109522973641,15.135915439937,15.544994235611,25829900.0
4983415,EVC,2000-08-03,18.0,19.0,18.0,18.25,3285700.0,0.0,1.0,14.726836644263,15.544994235611,14.726836644263,14.9313760421,3285700.0
4983416,EVC,2000-08-04,18.75,19.5,18.25,19.5,2037000.0,0.0,1.0,15.340454837774,15.954073031285,14.9313760421,15.954073031285,2037000.0
4983417,EVC,2000-08-07,19.5,19.94,19.19,19.44,641900.0,0.0,1.0,15.954073031285,16.314062371478,15.700444177967,15.904983575804,641900.0
4983418,EVC,2000-08-08,19.5,19.63,19.44,19.5,817800.0,0.0,1.0,15.954073031285,16.06043351816,15.904983575804,15.954073031285,817800.0
4983419,EVC,2000-08-09,19.5,19.75,16.75,17.19,7149700.0,0.0,1.0,15.954073031285,16.158612429121998,13.704139655078,14.064128995271,7149700.0
4983420,EVC,2000-08-10,17.0,17.06,15.19,16.0,2597300.0,0.0,1.0,13.908679052915002,13.957768508396,12.427813812575,13.090521461566999,2597300.0
4983421,EVC,2000-08-11,16.0,18.13,15.94,18.13,1083000.0,0.0,1.0,13.090521461566999,14.833197131138,13.041432006086,14.833197131138,1083000.0
4983422,EVC,2000-08-14,18.25,18.5,17.94,18.5,381500.0,0.0,1.0,14.9313760421,15.135915439937,14.677747188782,15.135915439937,381500.0
4983423,EVC,2000-08-15,18.5,18.88,18.5,18.75,293900.0,0.0,1.0,15.135915439937,15.446815324649,15.135915439937,15.340454837774,293900.0
4983424,EVC,2000-08-16,18.75,19.13,18.75,19.06,390200.0,0.0,1.0,15.340454837774,15.651354722486,15.340454837774,15.594083691092,390200.0
4983425,EVC,2000-08-17,19.38,20.31,19.31,19.44,889200.0,0.0,1.0,15.855894120323,16.616780680277,15.798623088929,15.904983575804,889200.0
4983426,EVC,2000-08-18,19.63,20.06,19.13,20.0,378600.0,0.0,1.0,16.06043351816,16.41224128244,15.651354722486,16.363151826959,378600.0
4983427,EVC,2000-08-21,20.0,20.5,20.0,20.38,507700.0,0.0,1.0,16.363151826959,16.772230622633,16.363151826959,16.674051711670998,507700.0
4983428,EVC,2000-08-22,20.38,20.56,19.88,19.88,614100.0,0.0,1.0,16.674051711670998,16.821320078114,16.264972915997,16.264972915997,614100.0
4983429,EVC,2000-08-23,19.69,19.75,19.19,19.44,145100.0,0.0,1.0,16.109522973641,16.158612429121998,15.700444177967,15.904983575804,145100.0
4983430,EVC,2000-08-24,19.56,19.75,19.38,19.44,160200.0,0.0,1.0,16.003162486766,16.158612429121998,15.855894120323,15.904983575804,160200.0
